#SUBMITTED ID	FBID_KEY	AFFECTED_GENES	INSERTED_ELEMENT	LOCATION_STRAND	NAME	STOCKS	SYMBOL
FBti0206905	FBti0206905	CG9331	TI{CRIMIC.TG4.2}	1	-	83277 y[1] w[*]; TI{CRIMIC.TG4.2}CG9331[CR01349-TG4.2]	TI{CRIMIC.TG4.2}CG9331[CR01349-TG4.2]
FBti0206906	FBti0206906	Myo31DF	TI{CRIMIC.TG4.2}	-1	-	83278 y[1] w[*]; TI{CRIMIC.TG4.2}Myo31DF[CR01350-TG4.2]	TI{CRIMIC.TG4.2}Myo31DF[CR01350-TG4.2]
FBti0206907	FBti0206907	CG33680 <newline> CG9380	TI{CRIMIC.TG4.2}	-1	-	83279 y[1] w[*]; TI{CRIMIC.TG4.2}CG33680[CR01352-TG4.2] CG9380[CR01352-TG4.2-X]	TI{CRIMIC.TG4.2}CG33680[CR01352-TG4.2]
FBti0206908	FBti0206908	Gr43a	TI{CRIMIC.TG4.2}	-1	-	83280 y[1] w[*]; TI{CRIMIC.TG4.2}Gr43a[CR01353-TG4.2]	TI{CRIMIC.TG4.2}Gr43a[CR01353-TG4.2]
FBti0206909	FBti0206909	ppk9	TI{CRIMIC.TG4.2}	1	-	83281 y[1] w[*]; TI{CRIMIC.TG4.2}ppk9[CR01354-TG4.2]	TI{CRIMIC.TG4.2}ppk9[CR01354-TG4.2]
FBti0206910	FBti0206910	wde	TI{CRIMIC.TG4.2}	-1	-	83282 y[1] w[*]; TI{CRIMIC.TG4.2}wde[CR01355-TG4.2]/SM6a	TI{CRIMIC.TG4.2}wde[CR01355-TG4.2]
FBti0206911	FBti0206911	Ehbp1	TI{CRIMIC.TG4.2}	-1	-	83283 y[1] w[*]; TI{CRIMIC.TG4.2}Ehbp1[CR01356-TG4.2]/SM6a	TI{CRIMIC.TG4.2}Ehbp1[CR01356-TG4.2]
FBti0206912	FBti0206912	knon	TI{CRIMIC.TG4.2}	-1	-	83284 y[1] w[*]; TI{CRIMIC.TG4.2}knon[CR01357-TG4.2]	TI{CRIMIC.TG4.2}knon[CR01357-TG4.2]
FBti0206913	FBti0206913	CG4586	TI{CRIMIC.TG4.2}	1	-	83285 y[1] TI{CRIMIC.TG4.2}CG4586[CR01358-TG4.2] w[*]	TI{CRIMIC.TG4.2}CG4586[CR01358-TG4.2]
FBti0206914	FBti0206914	TTLL4B	TI{CRIMIC.TG4.0}	1	-	83286 y[1] w[*]; TI{CRIMIC.TG4.0}TTLL4B[CR01359-TG4.0]	TI{CRIMIC.TG4.0}TTLL4B[CR01359-TG4.0]
FBti0206915	FBti0206915	CG3515	TI{CRIMIC.TG4.0}	-1	-	83287 y[1] w[*]; TI{CRIMIC.TG4.0}CG3515[CR01360-TG4.0]	TI{CRIMIC.TG4.0}CG3515[CR01360-TG4.0]
FBti0206916	FBti0206916	Or22c	TI{CRIMIC.TG4.0}	1	-	83288 y[1] w[*]; TI{CRIMIC.TG4.0}Or22c[CR01362-TG4.0]	TI{CRIMIC.TG4.0}Or22c[CR01362-TG4.0]
FBti0206917	FBti0206917	CG5850	TI{CRIMIC.TG4.0}	-1	-	83289 y[1] w[*]; TI{CRIMIC.TG4.0}CG5850[CR01365-TG4.0]	TI{CRIMIC.TG4.0}CG5850[CR01365-TG4.0]
FBti0206918	FBti0206918	pio	TI{CRIMIC.TG4.0}	1	-	83290 y[1] w[*]; TI{CRIMIC.TG4.0}pio[CR01367-TG4.0]/SM6a	TI{CRIMIC.TG4.0}pio[CR01367-TG4.0]
FBti0206919	FBti0206919	dmpd	TI{CRIMIC.TG4.0}	1	-	83291 y[1] w[*]; TI{CRIMIC.TG4.0}dmpd[CR01369-TG4.0]/SM6a	TI{CRIMIC.TG4.0}dmpd[CR01369-TG4.0]
FBti0206921	FBti0206921	CG5781 <newline> PICK1	TI{CRIMIC.TG4.0}	1	-	86304 y[1] w[*]; TI{CRIMIC.TG4.0}PICK1[CR00889-TG4.0] CG5781[CR00889-TG4.0-X]	TI{CRIMIC.TG4.0}PICK1[CR00889-TG4.0]
FBti0206922	FBti0206922	Not3	TI{CRIMIC.TG4.1}	-1	-	83203 y[1] w[*]; TI{CRIMIC.TG4.1}Not3[CR00942-TG4.1]/SM6a	TI{CRIMIC.TG4.1}Not3[CR00942-TG4.1]
FBti0206923	FBti0206923	Fib <newline> snoRNA:229	TI{CRIMIC.TG4.0}	-1	-	83206 y[1] w[*]; TI{CRIMIC.TG4.0}Fib[CR00945-TG4.0] snoRNA:229[CR00945-TG4.0-X]	TI{CRIMIC.TG4.0}Fib[CR00945-TG4.0]
FBti0206924	FBti0206924	RalGPS	TI{CRIMIC.TG4.2}	1	-	83209 y[1] w[*]; TI{CRIMIC.TG4.2}CG5522[CR00949-TG4.2]	TI{CRIMIC.TG4.2}CG5522[CR00949-TG4.2]
FBti0206925	FBti0206925	CG5001	TI{CRIMIC.TG4.0}	1	-	83210 y[1] w[*]; TI{CRIMIC.TG4.0}CG5001[CR00950-TG4.0]	TI{CRIMIC.TG4.0}CG5001[CR00950-TG4.0]
FBti0206926	FBti0206926	CG30122	TI{CRIMIC.TG4.0}	-1	-	83212 y[1] w[*]; TI{CRIMIC.TG4.0}CG30122[CR00953-TG4.0]/SM6a	TI{CRIMIC.TG4.0}CG30122[CR00953-TG4.0]
FBti0206927	FBti0206927	hbn	TI{CRIMIC.TG4.1}	-1	-	83213 y[1] w[*]; TI{CRIMIC.TG4.1}hbn[CR00956-TG4.1]/SM6a	TI{CRIMIC.TG4.1}hbn[CR00956-TG4.1]
FBti0206928	FBti0206928	CG15439	TI{CRIMIC.TG4.1}	-1	-	83223 y[1] w[*]; TI{CRIMIC.TG4.1}CG15439[CR00971-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG15439[CR00971-TG4.1]
FBti0206929	FBti0206929	CG9967	TI{CRIMIC.TG4.2}	-1	-	83227 y[1] w[*]; TI{CRIMIC.TG4.2}CG9967[CR00975-TG4.2]	TI{CRIMIC.TG4.2}CG9967[CR00975-TG4.2]
FBti0206931	FBti0206931	mats	TI{CRIMIC.TG4.2}	1	-	-	TI{CRIMIC.TG4.2}mats[CR00995-TG4.2]
FBti0206932	FBti0206932	dpr19	TI{CRIMIC.TG4.1}	1	-	83242 y[1] w[*]; TI{CRIMIC.TG4.1}dpr19[CR00996-TG4.1]/SM6a	TI{CRIMIC.TG4.1}dpr19[CR00996-TG4.1]
FBti0206934	FBti0206934	dpr18	TI{CRIMIC.TG4.1}	1	-	83245 y[1] w[*]; TI{CRIMIC.TG4.1}dpr18[CR01004-TG4.1]	TI{CRIMIC.TG4.1}dpr18[CR01004-TG4.1]
FBti0206935	FBti0206935	ERp44	TI{CRIMIC.TG4.1}	-1	-	83246 y[1] w[*]; TI{CRIMIC.TG4.1}ERp44[CR01005-TG4.1]	TI{CRIMIC.TG4.1}ERp44[CR01005-TG4.1]
FBti0206936	FBti0206936	sob	TI{CRIMIC.TG4.2}	-1	-	83247 y[1] w[*]; TI{CRIMIC.TG4.2}sob[CR01007-TG4.2]/SM6a	TI{CRIMIC.TG4.2}sob[CR01007-TG4.2]
FBti0206937	FBti0206937	Tomosyn	TI{CRIMIC.TG4.2}	1	-	83249 y[1] w[*] TI{CRIMIC.TG4.2}Tomosyn[CR01012-TG4.2]/FM7h	TI{CRIMIC.TG4.2}Tomosyn[CR01012-TG4.2]
FBti0206938	FBti0206938	sd	TI{CRIMIC.TG4.0}	1	-	83253 y[1] w[*] TI{CRIMIC.TG4.0}sd[CR01177-TG4.0]/FM7h	TI{CRIMIC.TG4.0}sd[CR01177-TG4.0]
FBti0206939	FBti0206939	Gat	TI{CRIMIC.TG4.0}	1	-	83256 y[1] w[*]; TI{CRIMIC.TG4.0}Gat[CR01191-TG4.0]	TI{CRIMIC.TG4.0}Gat[CR01191-TG4.0]
FBti0210321	FBti0210321	Sec31	TI{CRIMIC.TG4.0}	1	-	86334 y[1] w[*]; TI{CRIMIC.TG4.0}Sec31[CR00954-TG4.0]/CyO	TI{CRIMIC.TG4.0}Sec31[CR00954-TG4.0]
FBti0210322	FBti0210322	CG31871	TI{CRIMIC.TG4.0}	1	-	86335 y[1] w[*]; TI{CRIMIC.TG4.0}CG31871[CR01048-TG4.0]	TI{CRIMIC.TG4.0}CG31871[CR01048-TG4.0]
FBti0210323	FBti0210323	CG10345	TI{CRIMIC.TG4.1}	-1	-	86336 y[1] w[*]; TI{CRIMIC.TG4.1}CG10345[CR01110-TG4.1]/TM3 Sb[1] Ser[1]	TI{CRIMIC.TG4.1}CG10345[CR01110-TG4.1]
FBti0210324	FBti0210324	CG43689	TI{CRIMIC.TG4.1}	1	-	86337 y[1] w[*] TI{CRIMIC.TG4.1}CG43689[CR01163-TG4.1]	TI{CRIMIC.TG4.1}CG43689[CR01163-TG4.1]
FBti0210325	FBti0210325	NLaz	TI{CRIMIC.TG4.0}	-1	-	86338 y[1] w[*]; TI{CRIMIC.TG4.0}NLaz[CR01175-TG4.0]	TI{CRIMIC.TG4.0}NLaz[CR01175-TG4.0]
FBti0210326	FBti0210326	magu	TI{CRIMIC.TG4.0}	1	-	86339 y[1] w[*]; TI{CRIMIC.TG4.0}magu[CR01196-TG4.0]/SM6a	TI{CRIMIC.TG4.0}magu[CR01196-TG4.0]
FBti0210327	FBti0210327	Hcs	TI{CRIMIC.TG4.0}	1	-	86340 y[1] w[*]; TI{CRIMIC.TG4.0}Hcs[CR01203-TG4.0]/TM3 Sb[1] Ser[1]	TI{CRIMIC.TG4.0}Hcs[CR01203-TG4.0]
FBti0210328	FBti0210328	Acox3	TI{CRIMIC.TG4.0}	-1	-	86341 y[1] w[*]; TI{CRIMIC.TG4.0}Acox3[CR01300-TG4.0]/SM6a	TI{CRIMIC.TG4.0}Acox3[CR01300-TG4.0]
FBti0210329	FBti0210329	Eaat1	TI{CRIMIC.TG4.0}	1	-	86342 y[1] w[*]; TI{CRIMIC.TG4.0}Eaat1[CR01303-TG4.0]/SM6a	TI{CRIMIC.TG4.0}Eaat1[CR01303-TG4.0]
FBti0210330	FBti0210330	Rubicon	TI{CRIMIC.TG4.0}	1	-	86343 y[1] w[*] TI{CRIMIC.TG4.0}Rubicon[CR01318-TG4.0]	TI{CRIMIC.TG4.0}Rubicon[CR01318-TG4.0]
FBti0210332	FBti0210332	CG10383	TI{CRIMIC.TG4.2}	-1	-	86345 y[1] w[*]; TI{CRIMIC.TG4.2}CG10383[CR01348-TG4.2]/SM6a	TI{CRIMIC.TG4.2}CG10383[CR01348-TG4.2]
FBti0210333	FBti0210333	CG30158	TI{CRIMIC.TG4.0}	1	-	86346 y[1] w[*]; TI{CRIMIC.TG4.0}CG30158[CR01371-TG4.0]	TI{CRIMIC.TG4.0}CG30158[CR01371-TG4.0]
FBti0210334	FBti0210334	Cpr49Ae	TI{CRIMIC.TG4.0}	1	-	86347 y[1] w[*]; TI{CRIMIC.TG4.0}Cpr49Ae[CR01372-TG4.0]	TI{CRIMIC.TG4.0}Cpr49Ae[CR01372-TG4.0]
FBti0210335	FBti0210335	CG13575	TI{CRIMIC.TG4.0}	1	-	86348 y[1] w[*]; TI{CRIMIC.TG4.0}CG13575[CR01373-TG4.0]	TI{CRIMIC.TG4.0}CG13575[CR01373-TG4.0]
FBti0210336	FBti0210336	Nplp1	TI{CRIMIC.TG4.0}	1	-	86349 y[1] w[*]; TI{CRIMIC.TG4.0}Nplp1[CR01375-TG4.0]/SM6a	TI{CRIMIC.TG4.0}Nplp1[CR01375-TG4.0]
FBti0210337	FBti0210337	CG13744	TI{CRIMIC.TG4.0}	-1	-	86350 y[1] w[*]; TI{CRIMIC.TG4.0}CG13744[CR01376-TG4.0]/SM6a	TI{CRIMIC.TG4.0}CG13744[CR01376-TG4.0]
FBti0210338	FBti0210338	Scp1	TI{CRIMIC.TG4.0}	-1	-	86351 y[1] w[*]; TI{CRIMIC.TG4.0}Scp1[CR01379-TG4.0]	TI{CRIMIC.TG4.0}Scp1[CR01379-TG4.0]
FBti0210339	FBti0210339	CG3505	TI{CRIMIC.TG4.0}	1	-	86352 y[1] w[*]; TI{CRIMIC.TG4.0}CG3505[CR01382-TG4.0]/TM3 Sb[1] Ser[1]	TI{CRIMIC.TG4.0}CG3505[CR01382-TG4.0]
FBti0210340	FBti0210340	CG33995 <newline> CG44000 <newline> CG44001	TI{CRIMIC.TG4.1}	1	-	86353 y[1] w[*]; TI{CRIMIC.TG4.1}CG33995[CR01385-TG4.1] CG44000[CR01385-TG4.1-X] CG44001[CR01385-TG4.1-X]/SM6a	TI{CRIMIC.TG4.1}CG33995[CR01385-TG4.1]
FBti0210341	FBti0210341	CG7781	TI{CRIMIC.TG4.1}	-1	-	86354 y[1] w[*]; TI{CRIMIC.TG4.1}CG7781[CR01388-TG4.1]	TI{CRIMIC.TG4.1}CG7781[CR01388-TG4.1]
FBti0210342	FBti0210342	Hakai	TI{CRIMIC.TG4.1}	-1	-	86355 y[1] w[*]; TI{CRIMIC.TG4.1}Hakai[CR01390-TG4.1]/SM6a	TI{CRIMIC.TG4.1}Hakai[CR01390-TG4.1]
FBti0210343	FBti0210343	CG9338	TI{CRIMIC.TG4.1}	1	-	86356 y[1] w[*]; TI{CRIMIC.TG4.1}CG9338[CR01391-TG4.1]	TI{CRIMIC.TG4.1}CG9338[CR01391-TG4.1]
FBti0210344	FBti0210344	CG13284	TI{CRIMIC.TG4.1}	-1	-	86357 y[1] w[*]; TI{CRIMIC.TG4.1}CG13284[CR01392-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG13284[CR01392-TG4.1]
FBti0210345	FBti0210345	CG13795	TI{CRIMIC.TG4.1}	-1	-	86358 y[1] w[*]; TI{CRIMIC.TG4.1}CG13795[CR01393-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG13795[CR01393-TG4.1]
FBti0210346	FBti0210346	CG1888	TI{CRIMIC.TG4.1}	-1	-	-	TI{CRIMIC.TG4.1}CG1888[CR01394-TG4.1]
FBti0210347	FBti0210347	CG13506	TI{CRIMIC.TG4.1}	1	-	86360 y[1] w[*]; TI{CRIMIC.TG4.1}CG13506[CR01395-TG4.1]	TI{CRIMIC.TG4.1}CG13506[CR01395-TG4.1]
FBti0210348	FBti0210348	CG10339	TI{CRIMIC.TG4.1}	-1	-	86361 y[1] w[*]; TI{CRIMIC.TG4.1}CG10339[CR01400-TG4.1]	TI{CRIMIC.TG4.1}CG10339[CR01400-TG4.1]
FBti0210349	FBti0210349	nahoda	TI{CRIMIC.TG4.1}	1	-	86362 y[1] w[*]; TI{CRIMIC.TG4.1}nahoda[CR01402-TG4.1]	TI{CRIMIC.TG4.1}nahoda[CR01402-TG4.1]
FBti0210350	FBti0210350	hig	TI{CRIMIC.TG4.1}	-1	-	86363 y[1] w[*]; TI{CRIMIC.TG4.1}hig[CR01405-TG4.1]	TI{CRIMIC.TG4.1}hig[CR01405-TG4.1]
FBti0210351	FBti0210351	CG15083	TI{CRIMIC.TG4.1}	1	-	86364 y[1] w[*]; TI{CRIMIC.TG4.1}CG15083[CR01406-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG15083[CR01406-TG4.1]
FBti0210353	FBti0210353	CG13321	TI{CRIMIC.TG4.1}	1	-	86366 y[1] w[*]; TI{CRIMIC.TG4.1}CG13321[CR01409-TG4.1]	TI{CRIMIC.TG4.1}CG13321[CR01409-TG4.1]
FBti0210354	FBti0210354	qvr	TI{CRIMIC.TG4.1}	1	-	86367 y[1] w[*]; TI{CRIMIC.TG4.1}qvr[CR01410-TG4.1]/SM6a	TI{CRIMIC.TG4.1}qvr[CR01410-TG4.1]
FBti0210355	FBti0210355	CG13148	TI{CRIMIC.TG4.1}	1	-	86368 y[1] w[*]; TI{CRIMIC.TG4.1}CG13148[CR01411-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG13148[CR01411-TG4.1]
FBti0210356	FBti0210356	CG2269	TI{CRIMIC.TG4.1}	1	-	86369 y[1] w[*]; TI{CRIMIC.TG4.1}CG2269[CR01412-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG2269[CR01412-TG4.1]
FBti0210357	FBti0210357	CG8180	TI{CRIMIC.TG4.1}	-1	-	86370 y[1] w[*]; TI{CRIMIC.TG4.1}CG8180[CR01414-TG4.1]	TI{CRIMIC.TG4.1}CG8180[CR01414-TG4.1]
FBti0210358	FBti0210358	CG32260	TI{CRIMIC.TG4.1}	1	-	86371 y[1] w[*]; TI{CRIMIC.TG4.1}CG32260[CR01416-TG4.1]	TI{CRIMIC.TG4.1}CG32260[CR01416-TG4.1]
FBti0210359	FBti0210359	Pi3K68D	TI{CRIMIC.TG4.1}	-1	-	86372 y[1] w[*]; TI{CRIMIC.TG4.1}Pi3K68D[CR01417-TG4.1]/TM3 Sb[1] Ser[1]	TI{CRIMIC.TG4.1}Pi3K68D[CR01417-TG4.1]
FBti0210360	FBti0210360	CG1113	TI{CRIMIC.TG4.1}	1	-	86373 y[1] w[*]; TI{CRIMIC.TG4.1}CG1113[CR01419-TG4.1]	TI{CRIMIC.TG4.1}CG1113[CR01419-TG4.1]
FBti0210361	FBti0210361	eag	TI{CRIMIC.TG4.1}	1	-	86374 y[1] w[*]; TI{CRIMIC.TG4.1}eag[CR01421-TG4.1]	TI{CRIMIC.TG4.1}eag[CR01421-TG4.1]
FBti0210362	FBti0210362	Pdfr	TI{CRIMIC.TG4.1}	1	-	86375 y[1] w[*]; TI{CRIMIC.TG4.1}Pdfr[CR01422-TG4.1]	TI{CRIMIC.TG4.1}Pdfr[CR01422-TG4.1]
FBti0210363	FBti0210363	CG13982	TI{CRIMIC.TG4.2}	1	-	86376 y[1] w[*]; TI{CRIMIC.TG4.2}CG13982[CR01424-TG4.2]	TI{CRIMIC.TG4.2}CG13982[CR01424-TG4.2]
FBti0210364	FBti0210364	CG17834	TI{CRIMIC.TG4.2}	1	-	86377 y[1] w[*]; TI{CRIMIC.TG4.2}CG17834[CR01425-TG4.2]	TI{CRIMIC.TG4.2}CG17834[CR01425-TG4.2]
FBti0210365	FBti0210365	NimB5	TI{CRIMIC.TG4.2}	1	-	86378 y[1] w[*]; TI{CRIMIC.TG4.2}NimB5[CR01426-TG4.2]/SM6a	TI{CRIMIC.TG4.2}NimB5[CR01426-TG4.2]
FBti0210366	FBti0210366	ACXA	TI{CRIMIC.TG4.2}	1	-	86379 y[1] w[*]; TI{CRIMIC.TG4.2}ACXA[CR01427-TG4.2]	TI{CRIMIC.TG4.2}ACXA[CR01427-TG4.2]
FBti0210367	FBti0210367	nop5 <newline> snoRNA:nop5-x16-a <newline> x16	TI{CRIMIC.TG4.2}	-1	-	86380 y[1] w[*]; TI{CRIMIC.TG4.2}nop5[CR01428-TG4.2] x16[CR01428-TG4.2] snoRNA:nop5-x16-a[CR01428-TG4.2-X]/SM6a	TI{CRIMIC.TG4.2}nop5[CR01428-TG4.2]
FBti0210368	FBti0210368	CG15256	TI{CRIMIC.TG4.2}	1	-	86381 y[1] w[*]; TI{CRIMIC.TG4.2}CG15256[CR01429-TG4.2]	TI{CRIMIC.TG4.2}CG15256[CR01429-TG4.2]
FBti0210369	FBti0210369	CG4267	TI{CRIMIC.TG4.2}	1	-	86382 y[1] w[*]; TI{CRIMIC.TG4.2}CG4267[CR01431-TG4.2]	TI{CRIMIC.TG4.2}CG4267[CR01431-TG4.2]
FBti0210370	FBti0210370	CG6431	TI{CRIMIC.TG4.2}	1	-	86383 y[1] w[*]; TI{CRIMIC.TG4.2}CG6431[CR01432-TG4.2]/SM6a	TI{CRIMIC.TG4.2}CG6431[CR01432-TG4.2]
FBti0210371	FBti0210371	Fatp1	TI{CRIMIC.TG4.2}	-1	-	86384 y[1] w[*]; TI{CRIMIC.TG4.2}Fatp1[CR01433-TG4.2]/SM6a	TI{CRIMIC.TG4.2}Fatp1[CR01433-TG4.2]
FBti0210372	FBti0210372	CG1513 <newline> CG30008	TI{CRIMIC.TG4.2}	1	-	86385 y[1] w[*]; TI{CRIMIC.TG4.2}CG30008[CR01435-TG4.2] CG1513[CR01435-TG4.2-X]/SM6a	TI{CRIMIC.TG4.2}CG30008[CR01435-TG4.2]
FBti0210373	FBti0210373	CG5726	TI{CRIMIC.TG4.2}	-1	-	86386 y[1] w[*]; TI{CRIMIC.TG4.2}CG5726[CR01436-TG4.2]	TI{CRIMIC.TG4.2}CG5726[CR01436-TG4.2]
FBti0210374	FBti0210374	CG8306	TI{CRIMIC.TG4.2}	-1	-	86388 y[1] w[*]; TI{CRIMIC.TG4.2}CG8306[CR01439-TG4.2]	TI{CRIMIC.TG4.2}CG8306[CR01439-TG4.2]
FBti0210375	FBti0210375	Atg7 <newline> CG5335	TI{CRIMIC.TG4.2}	1	-	86389 y[1] w[*]; TI{CRIMIC.TG4.2}CG5335[CR01440-TG4.2] Atg7[CR01440-TG4.2-X]	TI{CRIMIC.TG4.2}CG5335[CR01440-TG4.2]
FBti0210376	FBti0210376	CG1441	TI{CRIMIC.TG4.2}	-1	-	86390 y[1] w[*]; TI{CRIMIC.TG4.2}CG1441[CR01441-TG4.2]	TI{CRIMIC.TG4.2}CG1441[CR01441-TG4.2]
FBti0210377	FBti0210377	ReepA	TI{CRIMIC.TG4.2}	1	-	86391 y[1] w[*]; TI{CRIMIC.TG4.2}ReepA[CR01442-TG4.2]/SM6a	TI{CRIMIC.TG4.2}ReepA[CR01442-TG4.2]
FBti0210378	FBti0210378	CG17385	TI{CRIMIC.TG4.2}	-1	-	86392 y[1] w[*]; TI{CRIMIC.TG4.2}CG17385[CR01444-TG4.2]/SM6a	TI{CRIMIC.TG4.2}CG17385[CR01444-TG4.2]
FBti0210379	FBti0210379	CG42524	TI{CRIMIC.TG4.2}	1	-	86393 y[1] w[*]; TI{CRIMIC.TG4.2}CG42524[CR01445-TG4.2]/SM6a	TI{CRIMIC.TG4.2}CG42524[CR01445-TG4.2]
FBti0210380	FBti0210380	ana	TI{CRIMIC.TG4.2}	1	-	86394 y[1] w[*]; TI{CRIMIC.TG4.2}ana[CR01446-TG4.2]/SM6a	TI{CRIMIC.TG4.2}ana[CR01446-TG4.2]
FBti0210381	FBti0210381	Keap1	TI{CRIMIC.TG4.2}	-1	-	86395 y[1] w[*]; TI{CRIMIC.TG4.2}Keap1[CR01448-TG4.2]/TM3 Sb[1] Ser[1]	TI{CRIMIC.TG4.2}Keap1[CR01448-TG4.2]
FBti0210382	FBti0210382	CG43066	TI{CRIMIC.TG4.1}	1	-	86396 y[1] w[*]; TI{CRIMIC.TG4.1}CG43066[CR01450-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG43066[CR01450-TG4.1]
FBti0210383	FBti0210383	CG6362	TI{CRIMIC.TG4.2}	-1	-	86397 y[1] w[*]; TI{CRIMIC.TG4.2}CG6362[CR01451-TG4.2]	TI{CRIMIC.TG4.2}CG6362[CR01451-TG4.2]
FBti0210384	FBti0210384	Tsp42Ek	TI{CRIMIC.TG4.0}	1	-	86398 y[1] w[*]; TI{CRIMIC.TG4.0}Tsp42Ek[CR01452-TG4.0]	TI{CRIMIC.TG4.0}Tsp42Ek[CR01452-TG4.0]
FBti0210385	FBti0210385	NimC2	TI{CRIMIC.TG4.0}	1	-	86399 y[1] w[*]; TI{CRIMIC.TG4.0}NimC2[CR01454-TG4.0]/SM6a	TI{CRIMIC.TG4.0}NimC2[CR01454-TG4.0]
FBti0210386	FBti0210386	CG13193 <newline> ths	TI{CRIMIC.TG4.1}	1	-	86400 y[1] w[*]; TI{CRIMIC.TG4.1}CG13193[CR01458-TG4.1] ths[CR01458-TG4.1-X]	TI{CRIMIC.TG4.1}CG13193[CR01458-TG4.1]
FBti0210387	FBti0210387	pippin	TI{CRIMIC.TG4.2}	-1	-	86401 y[1] w[*]; TI{CRIMIC.TG4.2}pippin[CR01460-TG4.2]/SM6a	TI{CRIMIC.TG4.2}pippin[CR01460-TG4.2]
FBti0210388	FBti0210388	CG31638 <newline> CG9547	TI{CRIMIC.TG4.0}	1	-	86402 y[1] w[*]; TI{CRIMIC.TG4.0}CG31638[CR01462-TG4.0] CG9547[CR01462-TG4.0-X]	TI{CRIMIC.TG4.0}CG31638[CR01462-TG4.0]
FBti0210389	FBti0210389	CG4409	TI{CRIMIC.TG4.0}	1	-	86403 y[1] w[*]; TI{CRIMIC.TG4.0}CG4409[CR01463-TG4.0]	TI{CRIMIC.TG4.0}CG4409[CR01463-TG4.0]
FBti0210390	FBti0210390	Pal1	TI{CRIMIC.TG4.0}	1	-	86404 y[1] w[*]; TI{CRIMIC.TG4.0}Pal1[CR01465-TG4.0]/SM6a	TI{CRIMIC.TG4.0}Pal1[CR01465-TG4.0]
FBti0210391	FBti0210391	al	TI{CRIMIC.TG4.2}	1	-	86405 y[1] w[*]; TI{CRIMIC.TG4.2}al[CR01467-TG4.2]	TI{CRIMIC.TG4.2}al[CR01467-TG4.2]
FBti0210392	FBti0210392	CG8192	TI{CRIMIC.TG4.2}	-1	-	86406 y[1] w[*]; TI{CRIMIC.TG4.2}CG8192[CR01468-TG4.2]/SM6a	TI{CRIMIC.TG4.2}CG8192[CR01468-TG4.2]
FBti0210394	FBti0210394	CG34310 <newline> Galt <newline> cup	TI{CRIMIC.TG4.0}	1	-	86408 y[1] w[*]; TI{CRIMIC.TG4.0}cup[CR01470-TG4.0] Galt[CR01470-TG4.0-X] CG34310[CR01470-TG4.0-X]/SM6a	TI{CRIMIC.TG4.0}cup[CR01470-TG4.0]
FBti0210395	FBti0210395	CG34136 <newline> l(2)05287	TI{CRIMIC.TG4.0}	1	-	86409 y[1] w[*]; TI{CRIMIC.TG4.0}CG34136[CR01471-TG4.0] l(2)05287[CR01471-TG4.0-X]	TI{CRIMIC.TG4.0}CG34136[CR01471-TG4.0]
FBti0210396	FBti0210396	Or43a	TI{CRIMIC.TG4.0}	-1	-	86410 y[1] w[*]; TI{CRIMIC.TG4.0}Or43a[CR01472-TG4.0]	TI{CRIMIC.TG4.0}Or43a[CR01472-TG4.0]
FBti0210397	FBti0210397	Sdb	TI{CRIMIC.TG4.0}	1	-	86411 y[1] w[*]; TI{CRIMIC.TG4.0}Sdb[CR01473-TG4.0]/SM6a	TI{CRIMIC.TG4.0}Sdb[CR01473-TG4.0]
FBti0210398	FBti0210398	CG15705	TI{CRIMIC.TG4.0}	1	-	86412 y[1] w[*]; TI{CRIMIC.TG4.0}CG15705[CR01476-TG4.0]	TI{CRIMIC.TG4.0}CG15705[CR01476-TG4.0]
FBti0210399	FBti0210399	phyl	TI{CRIMIC.TG4.0}	-1	-	86413 y[1] w[*]; TI{CRIMIC.TG4.0}phyl[CR01478-TG4.0]	TI{CRIMIC.TG4.0}phyl[CR01478-TG4.0]
FBti0210400	FBti0210400	cyst	TI{CRIMIC.TG4.1}	-1	-	86414 y[1] w[*]; TI{CRIMIC.TG4.1}cyst[CR01482-TG4.1]/SM6a	TI{CRIMIC.TG4.1}cyst[CR01482-TG4.1]
FBti0210401	FBti0210401	Elba1 <newline> CG11929	TI{CRIMIC.TG4.1}	1	-	86415 y[1] w[*]; TI{CRIMIC.TG4.1}CG11929[CR01483-TG4.1] Elba1[CR01483-TG4.1-X]/SM6a	TI{CRIMIC.TG4.1}CG11929[CR01483-TG4.1]
FBti0210402	FBti0210402	CG10631	TI{CRIMIC.TG4.1}	-1	-	86416 y[1] w[*]; TI{CRIMIC.TG4.1}CG10631[CR01484-TG4.1]	TI{CRIMIC.TG4.1}CG10631[CR01484-TG4.1]
FBti0210403	FBti0210403	put	TI{CRIMIC.TG4.1}	-1	-	86417 y[1] w[*]; TI{CRIMIC.TG4.1}put[CR01488-TG4.1]/TM3 Sb[1] Ser[1]	TI{CRIMIC.TG4.1}put[CR01488-TG4.1]
